Formula,ANZA-BTM,BLAN-BTM,CFS2-BTM,CLBJ-BTM,DELA-BTM,MOAB-BTM,ONAQ-BTM,PPRH-BTM,SOAP-BTM,TEAK-BTM
C11H11O6S1N3,0,0,0,0,0,0,0,0,0,0
C11H11O7N1,1,0,0,1,0,1,0,0,0,0
C11H11O7N3,0,0,0,0,0,0,0,0,0,0
C11H11O7S1N1,0,0,0,0,0,0,0,0,0,0
C11H11O7S1N3,0,0,0,0,0,0,0,0,0,0
C11H11O7S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H11O8N1,1,0,0,1,0,1,0,0,0,0
C11H11O8N3,0,0,0,0,0,0,0,0,0,0
C11H11O8P1,0,0,0,0,0,0,0,0,0,0
C11H11O8S1N1,0,0,0,0,0,1,0,0,0,0
C11H11O9N1,1,0,0,0,0,0,0,0,0,0
C11H11O9N3,0,0,0,0,0,0,0,0,0,0
C11H11O9S1N1,0,0,0,0,0,0,0,0,0,0
C11H12O10,0,0,0,1,0,0,0,0,0,0
C11H12O10S1,0,0,0,0,0,0,0,0,0,0
C11H12O11,0,0,0,0,0,0,0,0,0,0
C11H12O2N2,0,0,0,0,0,0,0,0,0,0
C11H12O3N2,0,0,0,0,0,0,0,0,0,0
C11H12O4N2,1,0,0,1,0,0,0,0,0,0
C11H12O4S1,0,0,0,0,0,0,0,0,0,0
C11H12O4S1N2,0,0,0,0,0,0,0,0,0,0
C11H12O5N2,1,0,0,1,0,0,0,0,0,0
C11H12O5S1N2,0,0,0,0,0,0,0,0,0,0
C11H12O6N2,0,0,0,1,0,0,0,0,0,0
C11H12O6S1,0,0,0,1,0,0,0,0,0,0
C11H12O6S1N2,0,0,0,0,0,0,0,0,0,0
C11H12O7N2,0,0,0,1,0,0,0,0,0,0
C11H12O7S1,0,0,0,0,0,0,0,0,0,0
C11H12O7S1N2,0,0,0,0,0,0,0,0,0,0
C11H12O8,0,0,1,0,0,0,0,1,0,0
C11H12O8N1P1,0,0,0,0,0,0,0,0,0,0
C11H12O8N2,0,0,0,0,0,0,0,0,0,0
C11H12O8S1,1,0,0,0,0,0,0,0,0,0
C11H12O9,1,0,0,1,0,1,0,0,1,0
C11H12O9N2,0,0,0,0,0,0,0,0,0,0
C11H12O9S1,0,0,0,0,0,0,0,0,0,0
C11H13O10N1,0,0,0,0,0,0,0,0,0,0
C11H13O10S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H13O11N1,0,0,0,0,0,0,0,0,0,0
C11H13O12S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H13O13N2P1,0,0,0,0,0,0,0,0,0,0
C11H13O13P1,0,0,0,0,0,0,0,0,0,0
C11H13O3N1,1,0,0,1,0,0,0,0,0,0
C11H13O3N3,0,0,0,0,0,0,0,0,0,0
C11H13O4N3,0,0,0,0,0,0,0,0,0,0
C11H13O4S1N1,0,0,0,0,0,0,0,0,0,0
C11H13O5N3,0,0,0,0,0,0,0,0,0,0
C11H13O5S1N1,0,0,0,0,0,0,0,0,0,0
C11H13O6N1,1,0,0,1,0,1,0,0,0,0
C11H13O6N3,0,0,0,0,0,0,0,0,0,0
C11H13O6S1N1,0,0,0,0,0,0,0,0,0,0
C11H13O7N1,1,0,0,1,0,1,0,0,0,0
C11H13O7N3,0,0,0,0,0,0,0,0,0,0
C11H13O7P1,0,0,0,0,0,0,0,0,0,0
C11H13O7S1N1,1,0,0,0,0,0,0,0,0,0
C11H13O7S1N3,0,0,0,0,0,0,0,0,0,0
C11H13O8N1,1,0,0,1,0,0,0,0,0,0
C11H13O8S1N1,0,0,0,0,0,0,0,0,0,0
C11H13O8S2N1,0,0,0,0,0,0,0,0,0,0
C11H13O9N1,0,0,0,1,0,0,0,0,0,0
C11H14O10,0,0,0,1,0,0,0,0,0,0
C11H14O10S2N2,0,0,0,0,0,0,0,0,0,0
C11H14O11,0,0,0,0,0,0,0,0,0,0
C11H14O11S2N2,0,0,0,0,0,0,0,0,0,0
C11H14O3N2,0,0,0,1,1,0,0,0,0,1
C11H14O4N2,0,0,0,1,0,0,0,0,0,0
C11H14O4S2N3P1,0,0,0,0,0,0,0,0,0,0
C11H14O5N2,0,0,0,1,0,0,0,0,0,0
C11H14O5S1,0,0,1,0,0,0,0,0,0,0
C11H14O5S1N2,0,0,0,0,0,0,0,0,0,0
C11H14O5S2N3P1,0,0,0,0,0,0,0,0,0,0
C11H14O6N2,0,0,0,1,0,0,0,0,0,0
C11H14O6S1,0,0,0,1,0,0,0,0,0,0
C11H14O6S1N2,0,0,0,0,0,0,0,0,0,0
C11H14O7N2,0,0,0,0,0,0,0,0,0,0
C11H14O7S1,0,0,0,1,0,0,0,0,0,1
C11H14O7S1N2,0,0,0,0,0,0,0,0,0,0
C11H14O8N1P1,0,0,0,0,0,0,0,0,0,0
C11H14O8N2,0,0,0,0,0,0,0,0,0,0
C11H14O8S1,0,0,0,0,0,0,0,0,0,0
C11H14O9,1,0,1,1,0,1,0,0,1,0
C11H14O9S1,1,0,0,0,0,0,0,0,0,1
C11H15O10N1,1,0,0,1,0,0,0,0,0,0
C11H15O11N1,0,0,0,1,0,0,0,0,0,0
C11H15O11P1,0,0,0,0,0,0,0,0,0,0
C11H15O12N1,0,0,0,0,0,0,0,0,0,0
C11H15O12N2P1,1,1,0,1,1,0,1,0,0,0
C11H15O12P1,0,0,0,0,0,0,0,0,0,0
C11H15O13P1,0,0,0,0,0,0,0,0,0,0
C11H15O3N1,0,0,0,0,0,0,0,0,0,0
C11H15O4N1,1,0,0,1,0,0,0,0,0,0
C11H15O4N3,0,0,0,0,0,0,0,0,0,0
C11H15O4S1N1,0,0,0,0,0,0,0,0,0,0
C11H15O5N1,1,0,0,1,0,1,0,0,0,0
C11H15O5N3,0,0,0,0,0,0,0,0,0,0
C11H15O5S1N1,0,0,0,0,0,0,0,0,0,0
C11H15O5S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H15O6N3,0,0,0,0,0,0,0,0,0,0
C11H15O6S1N1,0,0,0,0,0,0,0,0,0,0
C11H15O7N1,1,0,0,1,0,1,0,0,0,0
C11H15O7N3,0,0,0,0,0,0,0,0,0,0
C11H15O7P1,0,0,0,0,0,0,0,0,0,0
C11H15O7S1N1,0,0,0,0,0,0,0,0,0,0
C11H15O8N1,1,0,0,1,0,0,0,0,0,0
C11H15O8S1P1,0,0,0,0,0,0,0,0,0,0
C11H15O9N1,1,0,0,1,0,0,0,0,0,0
C11H15O9P1,0,0,0,0,0,0,0,0,0,0
C11H15O9S1P1,0,0,0,0,0,0,0,0,0,0
C11H16O10,0,0,0,0,0,0,0,0,0,0
C11H16O10S2N2,0,0,0,0,0,0,0,0,0,0
C11H16O11S2N2,0,0,0,0,0,0,0,0,0,0
C11H16O12S2N2,0,0,0,0,0,0,0,0,0,0
C11H16O13N1P1,0,0,0,0,0,0,0,0,0,0
C11H16O3N2,0,0,0,0,0,0,0,0,0,0
C11H16O4N2,0,0,0,1,0,0,0,0,0,1
C11H16O4S1,0,0,0,0,0,0,0,0,0,0
C11H16O4S2N3P1,0,0,0,0,0,0,0,0,0,0
C11H16O5N2,0,0,0,1,1,0,0,0,0,0
C11H16O5S1,0,0,1,0,0,0,0,0,0,0
C11H16O5S2N3P1,0,0,0,0,0,0,0,0,0,0
C11H16O6N2,0,0,0,1,1,0,0,0,0,0
C11H16O6S1,0,0,0,0,0,1,0,0,0,0
C11H16O6S2N3P1,0,0,0,0,0,0,0,0,0,0
C11H16O7N2,0,0,0,1,0,0,0,0,0,0
C11H16O7S1,0,0,0,0,0,0,0,0,0,0
C11H16O8N2,0,0,0,0,0,0,0,0,0,0
C11H16O8S1,0,0,0,0,0,0,0,0,0,0
C11H16O9,1,0,0,1,0,0,0,0,0,0
C11H16O9N1P1,0,0,0,0,0,0,0,0,0,0
C11H16O9S1,0,0,0,0,0,0,0,0,0,0
C11H17O10N1,0,0,0,0,0,0,0,0,0,0
C11H17O10P1,0,0,0,0,0,0,0,0,0,0
C11H17O11N1,0,0,0,1,0,0,0,0,0,0
C11H17O11P1,0,0,0,0,0,0,0,0,0,0
C11H17O12P1,0,0,0,0,0,0,0,0,0,0
C11H17O12S1N2P1,0,0,0,0,0,0,0,0,0,0
C11H17O13P1,1,0,0,1,0,0,0,0,0,0
C11H17O3N1,0,0,0,0,0,0,0,0,0,0
C11H17O4N1,1,0,0,0,1,0,0,0,0,0
C11H17O4N3,0,0,0,0,0,0,0,0,0,0
C11H17O4S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H17O5N1,1,0,0,1,0,0,0,0,0,0
C11H17O5N3,0,0,0,0,0,0,0,0,0,0
C11H17O5S1N1,0,0,0,0,0,0,0,0,0,0
C11H17O5S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H17O6N1,0,0,0,0,0,0,0,0,0,0
C11H17O6N3,0,0,0,0,0,0,0,0,0,0
C11H17O6S1N1,0,0,0,0,0,0,0,0,0,0
C11H17O6S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H17O7N2P1,0,0,0,0,0,0,0,0,0,0
C11H17O7N3,0,0,0,0,0,0,0,0,0,0
C11H17O7P1,0,0,0,0,0,0,0,0,0,0
C11H17O7S1N1,0,0,0,0,0,0,0,0,0,0
C11H17O7S1P1,0,0,0,0,0,0,0,0,0,0
C11H17O7S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H17O8P1,0,0,0,0,0,0,0,0,0,0
C11H17O8S1P1,0,0,0,0,0,0,0,0,0,0
C11H17O9S1P1,0,0,0,0,0,0,0,0,0,0
C11H18O10,0,0,0,0,0,0,0,0,0,0
C11H18O10N1P1,0,0,0,0,0,0,0,0,0,0
C11H18O10S2N2,0,0,0,0,0,0,0,0,0,0
C11H18O11,0,0,0,0,0,0,0,0,0,0
C11H18O11S2N2,0,0,0,0,0,0,0,0,0,0
C11H18O12S2N2,0,0,0,0,0,0,0,0,0,0
C11H18O13N1P1,0,0,0,0,0,0,0,0,0,0
C11H18O13S2N2,0,0,0,0,0,0,0,0,0,0
C11H18O4N2,1,1,0,1,1,0,1,0,0,1
C11H18O4S1,0,0,0,0,0,0,0,0,0,0
C11H18O4S2N3P1,0,0,0,0,0,0,0,0,0,0
C11H18O5N2,0,0,0,1,1,1,0,0,0,1
C11H18O5S1,0,0,0,0,0,0,0,0,0,0
C11H18O6N2,0,0,0,1,1,1,0,0,0,0
C11H18O6S1,0,0,0,0,0,0,0,0,0,0
C11H18O6S1N2,0,0,0,0,0,0,0,0,0,0
C11H18O6S2N2,0,0,0,0,0,0,0,0,0,0
C11H18O7N2,1,0,0,1,0,0,0,0,0,0
C11H18O7S1,0,0,0,1,0,0,0,0,0,0
C11H18O7S1N2,0,0,0,0,0,0,0,0,0,0
C11H18O8N1P1,0,0,0,0,0,0,0,0,0,0
C11H18O8S1,0,0,0,1,0,0,0,0,0,0
C11H18O8S2N1P1,0,0,0,0,0,0,0,0,0,0
C11H18O9,0,0,0,0,0,0,0,0,0,0
C11H18O9S2N2,0,0,0,0,0,0,0,0,0,0
C11H19O10P1,0,0,0,0,0,0,0,0,0,0
C11H19O10S1P1,0,0,0,0,0,0,0,0,0,0
C11H19O11N1,0,0,0,0,0,0,0,0,0,0
C11H19O11P1,0,0,0,0,0,0,0,0,0,0
C11H19O12P1,0,0,0,0,0,0,0,0,1,0
C11H19O13P1,1,0,0,1,0,0,0,0,1,0
C11H19O13S1N2P1,0,0,0,0,0,0,0,0,0,0
C11H19O2S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H19O3N1,0,0,0,0,0,0,0,0,0,0
C11H19O3S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H19O4N1,0,0,0,0,0,0,0,0,0,0
C11H19O4S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H19O5N3,0,0,0,0,0,0,0,0,0,0
C11H19O5P1,0,0,0,0,0,0,0,0,0,0
C11H19O5S1N1,0,0,0,0,0,0,0,0,0,0
C11H19O5S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H19O6N1,0,0,0,0,0,0,0,0,0,0
C11H19O6N2P1,0,0,0,0,0,0,0,0,0,0
C11H19O6N3,0,0,0,0,0,0,0,0,0,0
C11H19O6P1,0,0,0,0,0,0,0,0,0,0
C11H19O6S1N1,0,0,0,0,0,0,0,0,0,0
C11H19O6S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H19O7N1,0,0,0,0,0,0,0,0,0,0
C11H19O7P1,0,0,0,0,0,0,0,0,0,0
C11H19O7S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H19O8S1P1,0,0,0,0,0,0,0,0,0,0
C11H19O9P1,0,0,0,0,0,0,0,0,0,0
C11H19O9S1P1,0,0,0,0,0,0,0,0,0,0
C11H20O10N1P1,0,0,0,1,0,0,0,0,0,0
C11H20O10S2N2,0,0,0,0,0,0,0,0,0,0
C11H20O11S1,0,0,0,0,0,0,0,0,0,0
C11H20O11S2N2,0,0,0,0,0,0,0,0,0,0
C11H20O12S1,0,0,0,0,0,0,0,0,0,0
C11H20O12S2N2,0,0,0,0,0,0,0,0,0,0
C11H20O13N1P1,0,0,0,0,0,0,0,0,0,0
C11H20O13S2N2,0,0,0,0,0,0,0,0,0,0
C11H20O13S2N3P1,0,0,0,0,0,0,0,0,0,0
C11H20O3N2,0,1,0,1,1,0,0,0,0,1
C11H20O4N2,0,0,0,0,0,0,0,0,0,0
C11H20O4S2N3P1,0,0,0,0,0,0,0,0,0,0
C11H20O5N2,1,1,1,1,1,1,1,0,1,1
C11H20O5S1,0,0,0,0,0,0,0,0,0,0
C11H20O6N2,0,0,0,1,0,0,0,0,0,0
C11H20O6S1,0,0,0,1,0,0,0,0,0,0
C11H20O7N2,0,0,0,0,0,0,0,0,0,0
C11H20O7S1,1,0,0,1,0,0,0,0,0,0
C11H20O8,0,0,0,0,1,0,0,0,0,0
C11H20O8N1P1,1,0,0,1,0,0,0,0,0,0
C11H20O8S1,0,0,0,0,0,0,0,0,0,0
C11H20O9N1P1,0,0,0,0,0,0,0,0,0,0
C11H20O9N2,1,0,0,1,0,0,0,0,1,1
C11H20O9S2N2,0,0,0,0,0,0,0,0,0,0
C11H21O1S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H21O10P1,0,0,0,0,0,0,0,0,0,0
C11H21O10S1P1,0,0,0,1,0,0,0,0,0,0
C11H21O11N1,0,0,0,0,0,0,0,0,0,0
C11H21O11P1,0,0,0,0,0,0,0,0,0,0
C11H21O12P1,1,0,0,1,0,0,0,0,1,0
C11H21O12S2P1,0,0,0,0,0,0,0,0,0,0
C11H21O13N2P1,0,0,0,0,0,0,0,0,0,0
C11H21O13P1,1,0,0,1,0,0,0,0,1,0
C11H21O13S1N2P1,0,0,0,0,0,0,0,0,0,0
C11H21O13S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H21O2S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H21O3S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H21O4N1,0,0,0,0,0,0,0,0,0,0
C11H21O4N3,0,0,0,1,1,0,0,0,0,1
C11H21O4S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H21O5N1,1,0,0,0,0,0,0,0,0,0
C11H21O5N3,0,0,0,0,0,0,0,0,0,0
C11H21O5S1N1,0,0,0,0,0,0,0,0,0,0
C11H21O5S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H21O6N1,0,0,0,1,0,0,0,0,0,0
C11H21O6N2P1,0,0,0,0,0,0,0,0,0,0
C11H21O6S1P1,0,0,0,0,0,0,0,0,0,0
C11H21O6S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H21O7S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H21O8P1,0,0,1,0,0,0,0,0,0,0
C11H21O8S2N1,0,0,0,0,0,0,0,0,0,0
C11H21O9P1,0,0,0,0,0,0,0,0,0,0
C11H21O9S1P1,0,0,0,0,0,0,0,0,0,0
C11H21O9S2N3,0,0,0,0,0,0,0,0,0,0
C11H22O10N1P1,1,0,0,0,0,0,0,0,0,0
C11H22O10S2N2,0,0,0,1,0,0,0,0,0,0
C11H22O11S2N1P1,0,0,0,0,0,0,0,0,0,0
C11H22O11S2N2,0,0,0,1,0,0,0,0,0,0
C11H22O12S2N1P1,0,0,0,0,0,0,0,0,0,0
C11H22O12S2N2,0,0,0,0,0,0,0,0,0,0
C11H22O12S2N3P1,0,0,0,0,0,0,0,0,0,0
C11H22O13N1P1,0,0,0,0,0,0,0,0,0,0
C11H22O13S2N1P1,0,0,0,0,0,0,0,0,0,0
C11H22O13S2N2,0,0,0,0,0,0,0,0,0,0
C11H22O13S2N3P1,0,0,0,0,0,0,0,0,0,0
C11H22O3N2,0,1,0,1,1,0,0,0,0,1
C11H22O3S1N2,0,0,0,0,0,0,0,0,0,1
C11H22O4N2,0,0,0,0,0,0,0,0,0,0
C11H22O4S1,0,0,0,0,0,0,0,0,0,0
C11H22O4S1N2,0,0,0,1,1,0,0,0,0,1
C11H22O5,0,0,0,0,0,0,0,0,0,0
C11H22O5S1,0,0,0,0,0,0,0,0,0,0
C11H22O6,0,0,0,0,0,0,0,0,0,0
C11H22O6S1,0,0,0,1,0,0,1,0,0,0
C11H22O7S1,0,0,0,0,0,0,0,0,0,0
C11H22O7S1N2,0,0,0,0,0,0,0,0,0,0
C11H22O7S2N2,0,0,0,0,0,0,0,0,0,0
C11H22O8N1P1,0,0,0,1,0,0,0,0,1,0
C11H22O8S1,0,0,0,0,0,0,0,0,0,0
C11H22O9N1P1,0,0,0,0,0,0,0,0,0,0
C11H22O9S1,0,0,0,0,0,0,0,0,0,0
C11H22O9S2,0,0,0,0,0,0,0,0,0,0
C11H23O1S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H23O10N1,0,0,0,0,0,0,0,0,0,0
C11H23O10P1,0,0,0,0,0,0,0,0,0,0
C11H23O10S2P1,0,0,0,0,0,0,0,0,0,0
C11H23O11N1,0,0,0,0,0,0,0,0,0,0
C11H23O11P1,0,0,0,0,0,0,0,0,0,0
C11H23O11S1N2P1,0,0,0,0,0,0,0,0,0,0
C11H23O12N1,0,0,0,0,0,0,0,0,0,0
C11H23O12S1N2P1,0,0,0,0,0,0,0,0,0,0
C11H23O12S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H23O12S2P1,0,0,0,0,0,0,0,0,1,0
C11H23O13P1,1,0,0,1,0,0,0,0,1,0
C11H23O13S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H23O2S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H23O3S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H23O4S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H23O5S2N2P1,0,0,0,0,0,0,0,0,1,0
C11H23O6S1P1,0,0,0,0,0,0,0,0,0,0
C11H23O6S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H23O7N1,1,0,0,1,0,0,0,0,0,0
C11H23O7P1,0,0,0,0,0,1,0,0,0,0
C11H23O7S1N2P1,0,0,0,0,0,0,0,0,0,0
C11H23O7S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H23O8P1,0,0,0,0,0,0,0,0,0,0
C11H23O9N2P1,0,0,0,0,0,0,0,0,0,0
C11H23O9P1,0,0,0,0,0,0,0,0,0,0
C11H23O9S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H24O10S2N2,0,0,0,0,0,0,0,0,0,0
C11H24O11,0,0,0,0,0,0,0,0,0,0
C11H24O11S2N1P1,0,0,0,0,0,0,0,0,0,0
C11H24O12S2N1P1,0,0,0,0,0,0,0,0,0,0
C11H24O12S2N2,0,0,0,0,0,0,0,0,0,0
C11H24O12S2N3P1,0,0,0,0,0,0,0,0,0,0
C11H24O13S2N1P1,0,0,0,0,0,0,0,0,0,0
C11H24O13S2N2,0,0,0,0,0,0,0,0,0,0
C11H24O13S2N3P1,0,0,0,0,0,0,0,0,0,0
C11H24O3S1,0,0,0,0,0,0,0,0,0,0
C11H24O4S1,0,0,0,0,0,0,0,0,0,0
C11H24O5S1,0,0,0,0,0,0,0,0,0,0
C11H24O6N1P1,0,0,0,0,0,0,0,0,0,0
C11H24O6N3P1,0,0,0,0,0,0,0,0,0,0
C11H24O6S1,0,0,0,0,0,0,0,0,0,0
C11H24O6S2,0,0,0,0,0,0,0,0,0,0
C11H24O7N1P1,0,0,0,0,0,0,0,0,0,0
C11H24O9N1P1,0,0,0,0,0,0,0,0,0,0
C11H25O1S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H25O10S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H25O11P1,0,0,0,0,0,0,0,0,0,0
C11H25O11S1N2P1,0,0,0,0,0,0,0,0,0,0
C11H25O11S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H25O12P1,1,0,0,1,0,0,0,0,1,0
C11H25O12S2N1,0,0,0,0,0,0,0,0,0,0
C11H25O12S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H25O12S2N3,0,0,0,0,0,0,0,0,0,0
C11H25O12S2P1,0,0,0,0,0,0,0,0,0,0
C11H25O13P1,1,0,0,1,0,0,0,0,1,0
C11H25O13S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H25O13S2P1,0,0,0,0,0,0,0,0,0,0
C11H25O2S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H25O3S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H25O4S2N2P1,0,0,0,1,0,0,0,0,1,0
C11H25O5S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H25O6N1,0,0,0,0,0,0,0,0,0,0
C11H25O6P1,0,0,0,0,0,0,0,0,0,0
C11H25O6S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H25O7P1,0,0,0,0,0,0,0,0,0,0
C11H25O7S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H25O8N1,1,1,0,1,0,0,1,0,0,1
C11H25O8P1,0,0,0,0,0,0,0,0,0,0
C11H25O8S2P1,0,0,0,0,0,0,0,0,0,0
C11H25O9S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H25O9S2P1,0,0,0,0,0,0,0,0,0,0
C11H26O10S2N2,0,0,0,0,0,0,0,0,0,0
C11H26O11S2N2,0,0,0,0,0,0,0,0,0,0
C11H26O12S2N3P1,0,0,0,0,0,0,0,0,0,0
C11H26O13S2N1P1,0,0,0,0,0,0,0,0,0,0
C11H26O13S2N3P1,0,0,0,0,0,0,0,0,0,0
C11H26O7S1N3P1,0,0,0,0,0,0,0,0,0,0
C11H27O1S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H27O10S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H27O11S2N2P1,0,0,0,1,0,0,0,0,0,0
C11H27O12S2N2P1,0,0,0,1,0,0,0,0,0,0
C11H27O13S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H27O2S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H27O3S2N2P1,0,0,0,1,0,0,0,0,0,0
C11H27O4S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H27O5S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H27O6S1N2P1,0,0,0,0,0,0,0,0,0,0
C11H27O6S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H27O7S1N2P1,0,0,0,0,0,0,0,0,0,0
C11H27O7S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H27O8S1N2P1,0,0,0,0,0,0,0,0,0,0
C11H27O8S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H27O9S1N2P1,0,0,0,0,0,0,0,0,0,0
C11H27O9S2N2P1,0,0,0,0,0,0,0,0,0,0
C11H28O11S2N3P1,0,0,0,0,0,0,0,0,0,0
C11H28O12S2N3P1,0,0,0,0,0,0,0,0,0,0
C11H28O13S2N3P1,0,0,0,0,0,0,0,0,0,0
C11H4O10,0,0,0,0,0,0,0,0,0,0
C11H4O5,0,0,0,0,0,0,0,0,0,0
C11H4O6,0,0,0,0,0,0,0,0,0,0
C11H4O6N2,0,0,0,0,0,0,0,0,0,0
C11H4O6S1N2,0,0,0,0,0,0,0,0,0,0
C11H4O7,0,0,0,1,0,0,0,0,0,0
C11H4O7N2,0,0,0,0,0,0,0,0,0,0
C11H4O7S1N2,0,0,0,0,0,0,0,0,0,0
C11H4O8,0,0,0,0,0,0,0,0,0,0
C11H4O8N2,0,0,0,0,0,0,0,0,0,0
C11H4O9,0,0,0,0,0,0,0,0,0,0
C11H5O1N2P1,0,0,0,0,0,0,0,0,0,0
C11H5O10N1,0,0,0,0,0,0,0,0,0,0
C11H5O2N3,0,0,0,0,0,0,0,0,0,0
C11H5O3N3,0,0,0,0,0,0,0,0,0,0
C11H5O4N1,0,0,0,0,0,0,0,0,0,0
C11H5O4N3,0,0,0,0,0,0,0,0,0,0
C11H5O4S1N1,0,0,0,0,0,0,0,0,0,0
C11H5O5N1,0,0,0,0,0,0,0,0,0,0
C11H5O5N3,0,0,0,0,0,0,0,0,0,0
C11H5O5S1N1,0,0,0,0,0,0,0,0,0,0
C11H5O5S1N3,0,0,0,0,0,0,0,0,0,0
C11H5O6N1,0,0,0,0,0,0,0,0,0,0
C11H5O6N3,0,0,0,0,0,0,0,0,0,0
C11H5O6S1N1,0,0,0,0,0,0,0,0,0,0
C11H5O6S1N3,0,0,0,0,0,0,0,0,0,0
C11H5O7N1,0,0,0,0,0,0,0,0,0,0
C11H5O7N3,0,0,0,0,0,0,0,0,0,0
C11H5O7S1N1,0,0,0,0,0,0,0,0,0,0
C11H5O7S1N3,0,0,0,0,0,0,0,0,0,0
C11H5O8N1,0,0,0,0,0,0,0,0,0,0
C11H5O8N3,0,0,0,0,0,0,0,0,0,0
C11H5O8S1N1,0,0,0,0,0,0,0,0,0,0
C11H5O8S2N1,0,0,0,0,0,0,0,0,0,0
C11H5O9N1,0,0,0,0,0,0,0,0,0,0
C11H5O9P1,0,0,0,0,0,0,0,0,0,0
C11H5O9S1N1,0,0,0,0,0,0,0,0,0,0
C11H6O10,0,0,0,1,0,0,0,0,0,0
C11H6O10S1,0,0,0,0,0,0,0,0,0,0
C11H6O11,0,0,0,0,0,0,0,0,0,0
C11H6O13,0,0,0,0,0,0,0,0,0,0
C11H6O3N2,0,0,0,0,0,0,0,0,0,0
C11H6O3S1N2,0,0,0,0,0,0,0,0,0,0
C11H6O4,0,0,0,0,0,0,0,0,0,0
C11H6O4N2,0,0,0,0,0,0,0,0,0,0
C11H6O4S1N2,0,0,0,0,0,0,0,0,0,0
C11H6O5,1,0,0,1,0,1,0,0,1,1
C11H6O5N2,0,0,0,0,0,0,0,0,0,0
C11H6O5S1N2,0,0,0,0,0,0,0,0,0,0
C11H6O6,1,0,1,1,0,1,0,0,1,1
C11H6O6N2,0,0,0,0,0,0,0,0,0,0
C11H6O6S1,0,0,0,0,0,0,0,0,0,0
C11H6O6S1N2,0,0,0,0,0,0,0,0,0,0
C11H6O7,1,0,1,1,0,1,1,0,1,1
C11H6O7N2,0,0,0,0,0,0,0,0,0,0
C11H6O7S1,0,0,0,0,0,0,0,0,0,0
C11H6O7S1N2,0,0,0,0,0,0,0,0,0,0
C11H6O7S2N2,0,0,0,0,0,0,0,0,0,0
C11H6O8,1,0,1,1,0,1,0,0,1,0
C11H6O8N2,0,0,0,0,0,0,0,0,0,0
C11H6O8S1,0,0,0,0,0,0,0,0,0,0
C11H6O8S1N2,0,0,0,0,0,0,0,0,0,0
C11H6O9,1,0,0,1,0,0,0,0,0,0
C11H6O9N2,0,0,0,0,0,0,0,0,0,0
C11H6O9N3P1,0,0,0,0,0,0,0,0,0,0
C11H6O9S1,0,0,0,0,0,0,0,0,0,0
C11H7O1N2P1,0,0,0,0,0,0,0,0,0,0
C11H7O10N1,0,0,0,0,0,0,0,0,0,0
