Entry_Name,SaPS(WT),SaPS(S/Y_Phos),Category
APC_HUMAN,0.843687176704406,0.8442664,Increased
NOL8_HUMAN,0.843480110168457,0.8109291,Decreased
CATIN_HUMAN,0.843413352966308,0.7387111,Decreased
TRHY_HUMAN,0.843304455280304,0.83413297,Decreased
RELL2_HUMAN,0.842572689056396,0.84177125,Decreased
DJC21_HUMAN,0.842554569244384,0.7465359,Decreased
SETBP_HUMAN,0.842520892620086,0.88119376,Increased
KHDR3_HUMAN,0.842349410057067,0.8637327,Increased
AGGF1_HUMAN,0.842236995697021,0.8021951,Decreased
FXR2_HUMAN,0.842114269733429,0.76622456,Decreased
MBD2_HUMAN,0.842093825340271,0.83133966,Decreased
JPH4_HUMAN,0.841972529888153,0.7886701,Decreased
GSK3A_HUMAN,0.841971099376678,0.40693226,Crossed down
FA50A_HUMAN,0.841858386993408,0.67903394,Decreased
DNJB5_HUMAN,0.841788649559021,0.7952065,Decreased
ARNT2_HUMAN,0.841485321521759,0.83469087,Decreased
PO4F1_HUMAN,0.841290831565856,0.86223876,Increased
CCD9B_HUMAN,0.840945363044738,0.81524485,Decreased
CHD2_HUMAN,0.840943694114685,0.82876194,Decreased
PHF3_HUMAN,0.840455412864685,0.8156563,Decreased
CHD5_HUMAN,0.840292572975158,0.84096795,Increased
RBP2_HUMAN,0.840174555778503,0.7565885,Decreased
DDX4_HUMAN,0.839700818061828,0.7287307,Decreased
RALY_HUMAN,0.839611649513244,0.8685036,Increased
NOP2_HUMAN,0.839407801628112,0.7453387,Decreased
TOX_HUMAN,0.839096426963806,0.906175,Increased
ZN292_HUMAN,0.83900511264801,0.8388666,Decreased
TTF1_HUMAN,0.838969051837921,0.8641736,Increased
UBF1_HUMAN,0.838730156421661,0.87022877,Increased
ERMIN_HUMAN,0.837985873222351,0.74141645,Decreased
UBQL4_HUMAN,0.837534248828887,0.86298686,Increased
HNRC2_HUMAN,0.837387561798095,0.83932114,Increased
U2AF1_HUMAN,0.837238132953643,0.7743001,Decreased
CCNT1_HUMAN,0.83718603849411,0.5104865,Decreased
DNJB6_HUMAN,0.837077915668487,0.8367256,Decreased
CDK13_HUMAN,0.837049603462219,0.87149733,Increased
YTDC1_HUMAN,0.837037742137908,0.862924,Increased
CD2_HUMAN,0.83683431148529,0.63935965,Decreased
MAP9_HUMAN,0.836557745933532,0.8155192,Decreased
ZIC5_HUMAN,0.836259722709655,0.8438881,Increased
CDK8_HUMAN,0.836090445518493,0.6471614,Decreased
TSBP1_HUMAN,0.835878491401672,0.8399706,Increased
SRS11_HUMAN,0.835813403129577,0.8610245,Increased
HNRC1_HUMAN,0.835711956024169,0.7411786,Decreased
ROR1_HUMAN,0.835614025592804,0.70004,Decreased
TAF4_HUMAN,0.835489749908447,0.8392719,Increased
ANR12_HUMAN,0.835412979125976,0.8372704,Increased
RS6_HUMAN,0.835308372974395,0.83888733,Increased
WBP2_HUMAN,0.835166573524475,0.5651876,Decreased
ZHANG_HUMAN,0.834992408752441,0.7268772,Decreased
MTCL3_HUMAN,0.834804356098175,0.84029514,Increased
AFF4_HUMAN,0.834229111671447,0.8572283,Increased
KHDR1_HUMAN,0.83398950099945,0.8343879,Increased
DEN4B_HUMAN,0.833985686302185,0.8377837,Increased
R10B1_HUMAN,0.833932399749755,0.76604825,Decreased
SUZ12_HUMAN,0.832944869995117,0.84357387,Increased
TTC14_HUMAN,0.832852959632873,0.88552123,Increased
LENG1_HUMAN,0.832725048065185,0.8531682,Increased
JHD2C_HUMAN,0.832658112049102,0.7876707,Decreased
CUED1_HUMAN,0.832436561584472,0.84987354,Increased
AP2A_HUMAN,0.832071781158447,0.6144706,Decreased
TSYL2_HUMAN,0.832040965557098,0.83204097,Increased
PSIP1_HUMAN,0.832021355628967,0.7311471,Decreased
RHG23_HUMAN,0.831964969635009,0.76414776,Decreased
RGS12_HUMAN,0.83194351196289,0.83634484,Increased
MYEF2_HUMAN,0.831868171691894,0.83054125,Decreased
NFAC4_HUMAN,0.831185936927795,0.7841678,Decreased
AEBP2_HUMAN,0.831124424934387,0.82280284,Decreased
PINX1_HUMAN,0.831045806407928,0.80755484,Decreased
MMTA2_HUMAN,0.830911636352539,0.83091164,Increased
AGFG1_HUMAN,0.830891251564025,0.87786216,Increased
FRM4A_HUMAN,0.83021342754364,0.63678545,Decreased
TACC2_HUMAN,0.830207705497741,0.807411,Decreased
PLCH2_HUMAN,0.830051302909851,0.803467,Decreased
MTCL1_HUMAN,0.829922676086425,0.7636503,Decreased
BDP1_HUMAN,0.829292893409729,0.79806346,Decreased
ZN830_HUMAN,0.82863825559616,0.85158765,Increased
RBMX2_HUMAN,0.827980041503906,0.7347709,Decreased
ZMIZ2_HUMAN,0.827356457710266,0.8482628,Increased
PPM1G_HUMAN,0.826981902122497,0.7549077,Decreased
RBM39_HUMAN,0.826794624328613,0.78960234,Decreased
PNM8B_HUMAN,0.826650440692901,0.82320356,Decreased
ERPG3_HUMAN,0.826576709747314,0.8287613,Increased
TCAL6_HUMAN,0.826453506946563,0.82577276,Decreased
ROR2_HUMAN,0.826388180255889,0.74571306,Decreased
BCD1_HUMAN,0.825847744941711,0.84613264,Increased
DHX9_HUMAN,0.82582539319992,0.7081686,Decreased
NFAT5_HUMAN,0.825456142425537,0.8714529,Increased
SH3K1_HUMAN,0.825324416160583,0.7394589,Decreased
TRI66_HUMAN,0.825135886669158,0.8238265,Decreased
NU214_HUMAN,0.824738204479217,0.861359,Increased
ZN316_HUMAN,0.824565768241882,0.82936686,Increased
EIFCL_HUMAN,0.824429988861084,0.84082955,Increased
CEBPZ_HUMAN,0.82432335615158,0.7731361,Decreased
NEB1_HUMAN,0.824274837970733,0.82011145,Decreased
OTX1_HUMAN,0.82404887676239,0.79668254,Decreased
CTR9_HUMAN,0.823921501636505,0.83319366,Increased
STAC3_HUMAN,0.823544323444366,0.824265,Increased
NFKB2_HUMAN,0.823533415794372,0.89109117,Increased
RP1L1_HUMAN,0.823417961597442,0.80455077,Decreased
CYLC1_HUMAN,0.82335740327835,0.7277759,Decreased
LUZP1_HUMAN,0.823324680328369,0.7950549,Decreased
COBL_HUMAN,0.822969615459442,0.7080839,Decreased
LMOD1_HUMAN,0.822941184043884,0.76330507,Decreased
TCAL2_HUMAN,0.822726368904113,0.78440535,Decreased
EIF3C_HUMAN,0.822399497032165,0.8286479,Increased
CA131_HUMAN,0.822221577167511,0.79038,Decreased
PRC1_HUMAN,0.821905791759491,0.4921845,Crossed down
SRSF8_HUMAN,0.821686744689941,0.74272805,Decreased
TGS1_HUMAN,0.821626365184783,0.8558712,Increased
JCAD_HUMAN,0.821585655212402,0.74902654,Decreased
SETB1_HUMAN,0.821342170238494,0.8353828,Increased
TCOF_HUMAN,0.821079730987548,0.67243975,Decreased
C170B_HUMAN,0.821013271808624,0.7889472,Decreased
WAC_HUMAN,0.821004748344421,0.5214496,Decreased
RTF1_HUMAN,0.820300221443176,0.7332014,Decreased
SI1L1_HUMAN,0.819665431976318,0.75159657,Decreased
PHAX_HUMAN,0.819445133209228,0.7026707,Decreased
REXO1_HUMAN,0.819168090820312,0.79366344,Decreased
MYCD_HUMAN,0.818865656852722,0.8285467,Increased
MNX1_HUMAN,0.818583786487579,0.7970968,Decreased
JPH1_HUMAN,0.818437695503234,0.875617,Increased
PAXI1_HUMAN,0.818435490131378,0.77170825,Decreased
CONA1_HUMAN,0.818163275718689,0.8181633,Increased
NSD1_HUMAN,0.817994952201843,0.7989258,Decreased
PBX1_HUMAN,0.816892504692077,0.6947225,Decreased
HAKAI_HUMAN,0.816845118999481,0.8166237,Decreased
OS9_HUMAN,0.816812992095947,0.83873683,Increased
ERIC3_HUMAN,0.816806197166442,0.82382125,Increased
JPH2_HUMAN,0.816191673278808,0.8547181,Increased
P63_HUMAN,0.81613951921463,0.5134792,Decreased
LFG3_HUMAN,0.816075444221496,0.74573016,Decreased
SR1IP_HUMAN,0.815986037254333,0.8167464,Increased
YBOX1_HUMAN,0.815474152565002,0.7991083,Decreased
SRCN1_HUMAN,0.815274357795715,0.83495367,Increased
HNF1B_HUMAN,0.815005123615264,0.732513,Decreased
FOXC1_HUMAN,0.814521014690399,0.7693789,Decreased
ICAL_HUMAN,0.814514935016632,0.76587707,Decreased
NPAP1_HUMAN,0.814386963844299,0.84052336,Increased
CLASR_HUMAN,0.814375281333923,0.7828629,Decreased
SBSN_HUMAN,0.814050316810607,0.7888199,Decreased
HXA13_HUMAN,0.813847422599792,0.7905107,Decreased
NSRP1_HUMAN,0.81376028060913,0.8024249,Decreased
SNW1_HUMAN,0.813030898571014,0.8034706,Decreased
ZFP91_HUMAN,0.812991738319397,0.7273402,Decreased
FRPD3_HUMAN,0.812710762023925,0.8203807,Increased
HMGB1_HUMAN,0.812670588493347,0.77927816,Decreased
K1C12_HUMAN,0.812548339366912,0.78649414,Decreased
MAGI3_HUMAN,0.812276542186737,0.802386,Decreased
KMT2B_HUMAN,0.812184333801269,0.815656,Increased
HNRPK_HUMAN,0.811417400836944,0.7403154,Decreased
YF001_HUMAN,0.811340630054473,0.79754025,Decreased
MAST4_HUMAN,0.811068534851074,0.84511024,Increased
TRA2A_HUMAN,0.810995697975158,0.709564,Decreased
NCOR1_HUMAN,0.81085604429245,0.8178331,Increased
R113A_HUMAN,0.810539245605468,0.8631323,Increased
NPAS3_HUMAN,0.810025990009307,0.78001004,Decreased
AVEN_HUMAN,0.809533238410949,0.7897228,Decreased
CDSN_HUMAN,0.809477627277374,0.83450186,Increased
ESF1_HUMAN,0.80915755033493,0.80915755,Decreased
DNM3B_HUMAN,0.808964908123016,0.7586702,Decreased
EGR1_HUMAN,0.808887124061584,0.8146011,Increased
SMAP2_HUMAN,0.808748543262481,0.80620444,Decreased
ESR1_HUMAN,0.808693408966064,0.35530305,Crossed down
PRUN2_HUMAN,0.808585166931152,0.80528706,Decreased
LEMD2_HUMAN,0.808521270751953,0.41004795,Crossed down
ZBT47_HUMAN,0.808518052101135,0.8127365,Increased
IF4G3_HUMAN,0.80811721086502,0.8313832,Increased
MET14_HUMAN,0.807456374168396,0.8141915,Increased
TRIM8_HUMAN,0.807439625263214,0.817756,Increased
CLSPN_HUMAN,0.807417035102844,0.7250782,Decreased
K1143_HUMAN,0.80732774734497,0.70448434,Decreased
ARI4A_HUMAN,0.806870281696319,0.78779614,Decreased
SKOR2_HUMAN,0.806833863258361,0.80683386,Decreased
BMS1_HUMAN,0.806827247142791,0.84308624,Increased
LARP1_HUMAN,0.806815266609191,0.7284583,Decreased
TGO1_HUMAN,0.806770026683807,0.81679934,Increased
SCG3_HUMAN,0.806705772876739,0.81928366,Increased
GATA3_HUMAN,0.806436657905578,0.62709063,Decreased
PCM1_HUMAN,0.806421101093292,0.82611406,Increased
RB12B_HUMAN,0.806268095970153,0.7211264,Decreased
NUP50_HUMAN,0.806257605552673,0.7792027,Decreased
GRDN_HUMAN,0.806189179420471,0.75685817,Decreased
RSPH1_HUMAN,0.806063771247863,0.8060638,Increased
RBM28_HUMAN,0.805872559547424,0.83207685,Increased
SMCA5_HUMAN,0.805848956108093,0.66770846,Decreased
PKHG3_HUMAN,0.805330872535705,0.6736765,Decreased
FYB1_HUMAN,0.80469924211502,0.8228322,Increased
WDR87_HUMAN,0.804684817790985,0.8012511,Decreased
LUZP4_HUMAN,0.803700745105743,0.80329955,Decreased
ZN608_HUMAN,0.803385615348815,0.8830682,Increased
MACD2_HUMAN,0.803265213966369,0.7957616,Decreased
SMG1L_HUMAN,0.80304729938507,0.740347,Decreased
K1671_HUMAN,0.802691102027893,0.76364315,Decreased
PEX13_HUMAN,0.802524447441101,0.5335761,Decreased
SMAP_HUMAN,0.802424907684326,0.6691556,Decreased
ZBTB4_HUMAN,0.802326381206512,0.81018716,Increased
RFX5_HUMAN,0.802312850952148,0.87354803,Increased
SHSA5_HUMAN,0.802238941192627,0.7329638,Decreased
HME2_HUMAN,0.802104830741882,0.8282095,Increased
TRA2B_HUMAN,0.801908671855926,0.777691,Decreased
CWC27_HUMAN,0.80190086364746,0.7992559,Decreased
LORI_HUMAN,0.80155599117279,0.82385576,Increased
H13_HUMAN,0.80155336856842,0.8625299,Increased
PITX1_HUMAN,0.801520943641662,0.8035537,Increased
SIN3A_HUMAN,0.801460146903991,0.8666686,Increased
CC88B_HUMAN,0.801437377929687,0.72896963,Decreased
SRRM2_HUMAN,0.801181435585022,0.7680875,Decreased
YBOX2_HUMAN,0.801141619682312,0.866759,Increased
RUNX3_HUMAN,0.800894141197204,0.8094465,Increased
ZCH18_HUMAN,0.800889313220977,0.7477632,Decreased
E41L2_HUMAN,0.800809562206268,0.8906434,Increased
CHD3_HUMAN,0.80067902803421,0.7976219,Decreased
TLS1_HUMAN,0.800268828868866,0.72523946,Decreased
SC24A_HUMAN,0.800140678882598,0.8001407,Increased
AAK1_HUMAN,0.80013370513916,0.8236359,Increased
RBBP6_HUMAN,0.799894273281097,0.8302022,Increased
MIPT3_HUMAN,0.79981791973114,0.73598367,Decreased
NUCL_HUMAN,0.799528717994689,0.7995287,Decreased
NEST_HUMAN,0.799294054508209,0.73613405,Decreased
TNIK_HUMAN,0.799180209636688,0.7688029,Decreased
AMER2_HUMAN,0.799163579940795,0.8012927,Increased
ZFR_HUMAN,0.798984885215759,0.73605096,Decreased
NASP_HUMAN,0.798277616500854,0.8795516,Increased
CREB5_HUMAN,0.797974646091461,0.80900514,Increased
M4A18_HUMAN,0.797352254390716,0.70903814,Decreased
DC2I1_HUMAN,0.797211766242981,0.85851717,Increased
DDX23_HUMAN,0.7970951795578,0.78121984,Decreased
CHD6_HUMAN,0.796758830547332,0.735391,Decreased
CD2B2_HUMAN,0.796724438667297,0.78246653,Decreased
ING3_HUMAN,0.796724140644073,0.78919137,Decreased
SEC62_HUMAN,0.796565353870391,0.85246533,Increased
GPTC8_HUMAN,0.795911967754364,0.8515298,Increased
NONO_HUMAN,0.795886039733886,0.79595166,Increased
FOXP1_HUMAN,0.795766830444335,0.7842057,Decreased
PO6F2_HUMAN,0.795700311660766,0.82895154,Increased
DJC14_HUMAN,0.795529425144195,0.84303874,Increased
CHD1_HUMAN,0.795477032661438,0.82805985,Increased
NEMF_HUMAN,0.795338034629821,0.8337738,Increased
ABCF1_HUMAN,0.795337617397308,0.8280686,Increased
KRCC1_HUMAN,0.795268595218658,0.7653778,Decreased
IQEC2_HUMAN,0.795222401618957,0.8435709,Increased
CIC_HUMAN,0.795201659202575,0.77778846,Decreased
LMTK3_HUMAN,0.795199811458587,0.7818574,Decreased
FIGL2_HUMAN,0.794949889183044,0.7477692,Decreased
BCLA3_HUMAN,0.794857621192932,0.7612933,Decreased
RPRD2_HUMAN,0.794539630413055,0.71013063,Decreased
MED13_HUMAN,0.794358611106872,0.7959097,Increased
TRIR_HUMAN,0.793762505054473,0.8093376,Increased
RRP1B_HUMAN,0.793448567390441,0.82269114,Increased
P12L2_HUMAN,0.793374419212341,0.77658945,Decreased
SRRM3_HUMAN,0.793347954750061,0.7919894,Decreased
RBM34_HUMAN,0.793313801288604,0.79232776,Decreased
SMRD2_HUMAN,0.793291270732879,0.817695,Increased
MED14_HUMAN,0.793268024921417,0.80369633,Increased
ERCC5_HUMAN,0.793254792690277,0.8291327,Increased
PININ_HUMAN,0.79311591386795,0.7753629,Decreased
PR38B_HUMAN,0.792833447456359,0.79283345,Increased
ANR11_HUMAN,0.792606890201568,0.77685356,Decreased
IRS2_HUMAN,0.792582035064697,0.8424493,Increased
FBX11_HUMAN,0.792557656764984,0.79255766,Increased
H11_HUMAN,0.792507290840148,0.85467637,Increased
NDF2_HUMAN,0.79235303401947,0.83249694,Increased
MEIS2_HUMAN,0.792263031005859,0.80051833,Increased
REXO4_HUMAN,0.79214322566986,0.7774833,Decreased
ZN318_HUMAN,0.792058885097503,0.81082994,Increased
RFX6_HUMAN,0.791989684104919,0.7911168,Decreased
KMT2A_HUMAN,0.791855573654174,0.8683489,Increased
CSKI1_HUMAN,0.791749119758606,0.80046785,Increased
LYAR_HUMAN,0.791548252105712,0.79154825,Decreased
NF2L2_HUMAN,0.791124820709228,0.5673822,Decreased
TPR_HUMAN,0.791124761104583,0.8221466,Increased
LAR1B_HUMAN,0.791063666343689,0.7732658,Decreased
C19L2_HUMAN,0.791000127792358,0.8343803,Increased
BAZ2B_HUMAN,0.790897369384765,0.7877037,Decreased
F161A_HUMAN,0.790008902549743,0.789155,Decreased
RBM6_HUMAN,0.789674162864685,0.79005975,Increased
CLOCK_HUMAN,0.789338231086731,0.7698551,Decreased
PPIL4_HUMAN,0.789258360862731,0.7814641,Decreased
COLA1_HUMAN,0.78924810886383,0.7682403,Decreased
NCKP5_HUMAN,0.789073824882507,0.77966285,Decreased
FA83G_HUMAN,0.788952708244323,0.6946192,Decreased
FOXF1_HUMAN,0.788820385932922,0.83627766,Increased
SSRP1_HUMAN,0.788777470588684,0.8880272,Increased
EPC1_HUMAN,0.788276314735412,0.78158915,Decreased
ASPP2_HUMAN,0.788036465644836,0.3900786,Crossed down
ZC3HD_HUMAN,0.788010716438293,0.74852175,Decreased
CALR_HUMAN,0.787978947162628,0.78797895,Increased
CEBPB_HUMAN,0.78711313009262,0.3974495,Crossed down
T2EB_HUMAN,0.787023305892944,0.7558301,Decreased
PRDM8_HUMAN,0.787019550800323,0.70267266,Decreased
DACT3_HUMAN,0.78683590888977,0.80062646,Increased
SART3_HUMAN,0.78659176826477,0.7890205,Increased
ATD2B_HUMAN,0.786356151103973,0.66970223,Decreased
NHSL1_HUMAN,0.786304593086242,0.7825242,Decreased
VSX2_HUMAN,0.785815834999084,0.7193028,Decreased
MALD3_HUMAN,0.785779535770416,0.80130434,Increased
TPPP2_HUMAN,0.785655975341796,0.69678605,Decreased
CCDC9_HUMAN,0.785584330558776,0.730268,Decreased
JUNB_HUMAN,0.78554618358612,0.68672,Decreased
SP7_HUMAN,0.78530865907669,0.7560832,Decreased
SYN3_HUMAN,0.785211205482482,0.74588585,Decreased
MARCO_HUMAN,0.785199165344238,0.7494004,Decreased
VRK1_HUMAN,0.785166084766387,0.73833686,Decreased
SMC1A_HUMAN,0.785070836544036,0.78507084,Increased
DAZ1_HUMAN,0.785025179386138,0.8050612,Increased
NAV3_HUMAN,0.78492671251297,0.87084496,Increased
SKOR1_HUMAN,0.784796833992004,0.7614549,Decreased
DACT2_HUMAN,0.784571528434753,0.7434542,Decreased
ZC21C_HUMAN,0.784566760063171,0.75525725,Decreased
SOX13_HUMAN,0.784526944160461,0.8308338,Increased
SNIP1_HUMAN,0.784082055091857,0.8029133,Increased
RHG17_HUMAN,0.783969759941101,0.5307083,Decreased
LITD1_HUMAN,0.783902049064636,0.7678409,Decreased
RBY1B_HUMAN,0.783604085445404,0.7777514,Decreased
RBY1A_HUMAN,0.783604085445404,0.7777514,Decreased
RBY1E_HUMAN,0.783604085445404,0.79788184,Increased
RBY1D_HUMAN,0.783604085445404,0.7959284,Increased
T22D2_HUMAN,0.78359705209732,0.78958464,Increased
BCLF1_HUMAN,0.783324658870697,0.6982769,Decreased
UBL7_HUMAN,0.783148884773254,0.6516284,Decreased
RFOX2_HUMAN,0.78270673751831,0.79501724,Increased
CC14A_HUMAN,0.78253173828125,0.72295934,Decreased
HMGX4_HUMAN,0.782478928565979,0.8091919,Increased
TCAL5_HUMAN,0.782036960124969,0.82417476,Increased
FNDC1_HUMAN,0.781865417957305,0.82437056,Increased
ASXL1_HUMAN,0.781557202339172,0.7142865,Decreased
VP37C_HUMAN,0.781529903411865,0.7550933,Decreased
NFM_HUMAN,0.781424820423126,0.83027536,Increased
TISD_HUMAN,0.78124862909317,0.6101514,Decreased
ZN428_HUMAN,0.780906796455383,0.80551785,Increased
LS14B_HUMAN,0.780794203281402,0.8013242,Increased
PALM3_HUMAN,0.780609011650085,0.7014556,Decreased
ZYX_HUMAN,0.78060233592987,0.5553897,Decreased
BRSK1_HUMAN,0.779997885227203,0.84424937,Increased
SAFB2_HUMAN,0.779920279979705,0.7799203,Increased
SLTM_HUMAN,0.779746532440185,0.7084032,Decreased
OTUD5_HUMAN,0.779597163200378,0.79746497,Increased
IF4B_HUMAN,0.779309272766113,0.6982769,Decreased
SRSF7_HUMAN,0.779252529144287,0.7341238,Decreased
PLK4_HUMAN,0.779190838336944,0.4082017,Crossed down
RRBP1_HUMAN,0.77916806936264,0.7759033,Decreased
CPSF6_HUMAN,0.778453826904296,0.7893237,Increased
KIF3B_HUMAN,0.778427004814148,0.78424805,Increased
UBP36_HUMAN,0.778410851955413,0.7880411,Increased
NKAP_HUMAN,0.778222262859344,0.6843514,Decreased
ZCHC7_HUMAN,0.778168737888336,0.77522916,Decreased
RHG30_HUMAN,0.777600467205047,0.7884829,Increased
SSF1_HUMAN,0.777190864086151,0.80137336,Increased
HS905_HUMAN,0.777103543281555,0.7681437,Decreased
M4K4_HUMAN,0.777085900306701,0.7733409,Decreased
SRBP2_HUMAN,0.776933312416076,0.4931504,Crossed down
MAGB2_HUMAN,0.776812434196472,0.70819485,Decreased
DCDC2_HUMAN,0.776385188102722,0.8307058,Increased
QSER1_HUMAN,0.776282668113708,0.7772006,Increased
GATA6_HUMAN,0.776256382465362,0.8869044,Increased
T22D4_HUMAN,0.776204168796539,0.63832736,Decreased
GP179_HUMAN,0.776087880134582,0.7555915,Decreased
ROBO1_HUMAN,0.776082158088684,0.84624386,Increased
CWC25_HUMAN,0.776032149791717,0.74046737,Decreased
K1C16_HUMAN,0.775904059410095,0.7554207,Decreased
NKX63_HUMAN,0.775794804096221,0.68132865,Decreased
CDK12_HUMAN,0.775578022003173,0.81994486,Increased
GPTC2_HUMAN,0.775554955005645,0.7385603,Decreased
TULP1_HUMAN,0.775528311729431,0.7613844,Decreased
TFE2_HUMAN,0.775268197059631,0.8215245,Increased
RBY1F_HUMAN,0.774990916252136,0.7620862,Decreased
CBX5_HUMAN,0.774898052215576,0.80974084,Increased
RENT1_HUMAN,0.774620175361633,0.69383544,Decreased
CTTB2_HUMAN,0.774270415306091,0.76231825,Decreased
PDZD2_HUMAN,0.774085402488708,0.80850124,Increased
NKTR_HUMAN,0.773557126522064,0.7468745,Decreased
FOSB_HUMAN,0.773124575614929,0.7988923,Increased
AINX_HUMAN,0.772324562072753,0.7479038,Decreased
SHAN1_HUMAN,0.772309422492981,0.80543995,Increased
PHX2B_HUMAN,0.772060990333557,0.82451326,Increased
FIP1_HUMAN,0.771960735321044,0.78091097,Increased
MAGL2_HUMAN,0.771904349327087,0.77067316,Decreased
BORG5_HUMAN,0.771767973899841,0.7247661,Decreased
ANR35_HUMAN,0.771712183952331,0.79121494,Increased
ZC3HF_HUMAN,0.771694540977478,0.760321,Decreased
NHSL3_HUMAN,0.771594405174255,0.5608719,Decreased
GATA4_HUMAN,0.771584689617157,0.7677597,Decreased
RFC1_HUMAN,0.771535754203796,0.81280583,Increased
SRSF1_HUMAN,0.771363258361816,0.79016393,Increased
SMAG2_HUMAN,0.771265387535095,0.3625952,Crossed down
RPC4_HUMAN,0.770881354808807,0.8250042,Increased
PHF8_HUMAN,0.770836770534515,0.77942353,Increased
CO9A1_HUMAN,0.770668447017669,0.77066845,Increased
TBX21_HUMAN,0.770664572715759,0.8097817,Increased
ZCC17_HUMAN,0.770536720752716,0.8655138,Increased
CFA96_HUMAN,0.770365357398986,0.8142934,Increased
RPGR_HUMAN,0.769994497299194,0.8054163,Increased
ZFP37_HUMAN,0.769887387752533,0.7667678,Decreased
SRSF4_HUMAN,0.769845902919769,0.7161498,Decreased
CCDC7_HUMAN,0.769765198230743,0.8089967,Increased
SLU7_HUMAN,0.769688606262207,0.75571907,Decreased
CPEB3_HUMAN,0.76936936378479,0.78847134,Increased
UBP1_HUMAN,0.76930558681488,0.7058319,Decreased
CCSE2_HUMAN,0.76930284500122,0.7882303,Increased
BAHC1_HUMAN,0.769217312335968,0.85068,Increased
AN32A_HUMAN,0.768985450267791,0.87023944,Increased
CCBE1_HUMAN,0.768955945968627,0.79403466,Increased
CC85A_HUMAN,0.768399715423584,0.76511526,Decreased
SFR19_HUMAN,0.768304347991943,0.7876906,Increased
MTG8_HUMAN,0.768262386322021,0.7673577,Decreased
TRDN_HUMAN,0.767994880676269,0.7540649,Decreased
K1C24_HUMAN,0.767963290214538,0.786181,Increased
SP3_HUMAN,0.767519831657409,0.7987703,Increased
SALL2_HUMAN,0.767433047294616,0.75111175,Decreased
LZTS3_HUMAN,0.767336905002594,0.8094533,Increased
RIMB1_HUMAN,0.767206907272338,0.7988543,Increased
ABI1_HUMAN,0.767169952392578,0.32172427,Crossed down
RBMX_HUMAN,0.767070472240448,0.70367634,Decreased
RL26L_HUMAN,0.76684296131134,0.7632251,Decreased
ZEB1_HUMAN,0.766746461391449,0.7037774,Decreased
SPAS2_HUMAN,0.766663074493408,0.6327158,Decreased
XIRP1_HUMAN,0.766249656677246,0.7557082,Decreased
TBX18_HUMAN,0.766213297843933,0.78015566,Increased
