ID,Age_weeks,Date,FW_apex,UV,Lux,Time_assayed_1,Time_assayed_fraction_1,Alightments_1,Time_active_1,Distance_1,Time_assayed_2,Time_assayed_fraction_2,Alightments_2,Time_active_2,Distance_2,Raining,Noisy,Lux_scaled,UV_scaled,Time_assayed_fraction_mean,Alightments_mean,Time_active_mean,Distance_mean,Time_assayed_max,Time_assayed_fraction_max,Alightments_max,Time_active_max,Distance_max,Species,Sex,Diet,Eclosion_weight,FW_length,Longevity,Time_active_max_prop,Distance_max_prop
HL93,3,2022-08-31,TRUE,5.1,9630,10:14:00,0.4264,1,42.14,1269,10:22:00,0.4319,1,24.07,1300.0,FALSE,FALSE,-0.13446556217598526,-0.7721236976309027,0.42915000000000003,1.0,33.105000000000004,1284.5,10:14:00,0.4264,1,42.14,1269.0,Hecale,F,PD,0.215,42,59,0.9364444444444444,0.9761538461538461
HL81,7,2022-09-02,FALSE,5.7,5150,10:45:00,0.4479,1,5.16,123,11:12:00,0.4667,1,2.7,96.0,FALSE,FALSE,-0.6237326908710218,-0.2718940185143844,0.45730000000000004,1.0,3.93,109.5,10:45:00,0.4479,1,5.16,123.0,Hecale,F,PD,0.208,42,75,0.11466666666666667,0.09461538461538462
HL71,9,2022-09-02,FALSE,5.7,5150,11:02:00,0.4597,1,17.0,1185,11:14:00,0.4681,4,27.96,0.0,FALSE,FALSE,-0.6237326908710218,-0.2718940185143844,0.4639,2.5,22.48,592.5,11:14:00,0.4681,4,27.96,0.0,Hecale,M,PD,0.244,43,74,0.6213333333333334,0.0
HL79,7,2022-09-02,FALSE,5.7,5150,11:08:00,0.4639,1,11.59,1265,11:16:00,0.4694,1,2.64,289.0,FALSE,FALSE,-0.6237326908710218,-0.2718940185143844,0.46665,1.0,7.115,777.0,11:08:00,0.4639,1,11.59,1265.0,Hecale,F,PF,0.224,44,115,0.25755555555555554,0.9730769230769231
HL77,9,2022-09-05,FALSE,5.5,9320,10:31:00,0.4382,1,28.04,1300,10:37:00,0.4424,1,20.56,1148.0,FALSE,FALSE,-0.16832110009907933,-0.43863724488655714,0.4403,1.0,24.299999999999997,1224.0,10:31:00,0.4382,1,28.04,1300.0,Hecale,M,PF,0.235,44,66,0.6231111111111111,1.0
DL51,1,2022-09-07,TRUE,6.0,2510,11:45:00,0.4896,1,1.27,77,12:24:00,0.5167,0,45.0,805.0,FALSE,FALSE,-0.9120508202805969,-0.021779178956125616,0.50315,0.5,23.135,441.0,12:24:00,0.5167,0,45.0,805.0,Dryas,M,PD,0.14,38,22,1.0,0.6192307692307693
DL46,1,2022-09-07,TRUE,6.0,2510,11:49:00,0.4924,1,1.97,52,12:27:00,0.5188,1,2.94,79.0,FALSE,FALSE,-0.9120508202805969,-0.021779178956125616,0.5056,1.0,2.455,65.5,12:27:00,0.5188,1,2.94,79.0,Dryas,M,PF,0.169,40,22,0.06533333333333333,0.06076923076923077
DL48,1,2022-09-07,TRUE,6.0,2510,11:52:00,0.4944,1,9.32,183,12:30:00,0.5208,1,9.14,199.0,TRUE,FALSE,-0.9120508202805969,-0.021779178956125616,0.5076,1.0,9.23,191.0,11:52:00,0.4944,1,9.32,183.0,Dryas,M,PF,0.123,38,21,0.2071111111111111,0.14076923076923076
DL52,1,2022-09-07,TRUE,6.0,2510,11:54:00,0.4958,1,19.71,355,12:34:00,0.5236,1,16.82,368.0,TRUE,FALSE,-0.9120508202805969,-0.021779178956125616,0.5097,1.0,18.265,361.5,11:54:00,0.4958,1,19.71,355.0,Dryas,M,PD,0.118,37,22,0.438,0.27307692307692305
DL49,1,2022-09-07,TRUE,6.0,2510,11:59:00,0.4993,1,1.5,44,12:10:00,0.5069,2,14.53,129.0,FALSE,FALSE,-0.9120508202805969,-0.021779178956125616,0.5031,1.5,8.015,86.5,12:10:00,0.5069,2,14.53,129.0,Dryas,F,PF,0.246,44,22,0.3228888888888889,0.09923076923076923
DL47,1,2022-09-07,TRUE,6.0,2510,12:01:00,0.5007,1,2.75,112,12:08:00,0.5056,1,1.38,0.0,FALSE,FALSE,-0.9120508202805969,-0.021779178956125616,0.50315,1.0,2.065,56.0,12:01:00,0.5007,1,2.75,112.0,Dryas,F,PF,0.115,34,8,0.06111111111111111,0.08615384615384615
DL45,1,2022-09-07,TRUE,6.0,2510,12:05:00,0.5035,2,32.21,189,12:42:00,0.5292,1,13.33,384.0,TRUE,FALSE,-0.9120508202805969,-0.021779178956125616,0.51635,1.5,22.77,286.5,12:05:00,0.5035,2,32.21,189.0,Dryas,M,PF,0.143,39,22,0.7157777777777778,0.1453846153846154
DL50,1,2022-09-07,TRUE,6.0,2510,12:18:00,0.5125,3,33.28,591,12:39:00,0.5271,3,35.22,356.0,TRUE,FALSE,-0.9120508202805969,-0.021779178956125616,0.5198,3.0,34.25,473.5,12:39:00,0.5271,3,35.22,356.0,Dryas,M,PD,0.287,47,38,0.7826666666666666,0.27384615384615385
HL82,5,2022-09-09,FALSE,7.2,28200,11:17:00,0.4701,1,9.78,366,11:33:00,0.4813,1,4.18,18.0,FALSE,FALSE,1.8935903708300035,0.9786801792769102,0.4757,1.0,6.9799999999999995,192.0,11:17:00,0.4701,1,9.78,366.0,Hecale,F,PF,0.221,43,52,0.21733333333333332,0.2815384615384615
HL83,5,2022-09-09,FALSE,7.2,28200,11:21:00,0.4729,1,1.18,45,11:36:00,0.4833,1,4.99,361.0,FALSE,FALSE,1.8935903708300035,0.9786801792769102,0.47809999999999997,1.0,3.085,203.0,11:36:00,0.4833,1,4.99,361.0,Hecale,M,PF,0.22,43,56,0.1108888888888889,0.2776923076923077
HL84,5,2022-09-09,FALSE,7.2,28200,11:24:00,0.475,4,4.32,115,11:38:00,0.4847,2,4.13,48.0,FALSE,FALSE,1.8935903708300035,0.9786801792769102,0.47985,3.0,4.225,81.5,11:24:00,0.475,4,4.32,115.0,Hecale,F,PD,0.126,36,43,0.096,0.08846153846153847
DL55,1,2022-09-09,TRUE,7.2,28200,11:27:00,0.4771,1,9.79,1129,11:43:00,0.4882,1,9.6,453.0,FALSE,FALSE,1.8935903708300035,0.9786801792769102,0.48265,1.0,9.695,791.0,11:27:00,0.4771,1,9.79,1129.0,Dryas,M,PD,0.089,35,17,0.21755555555555553,0.8684615384615385
DL54,1,2022-09-09,TRUE,7.2,28200,11:30:00,0.4792,1,31.35,1256,11:46:00,0.4903,1,27.7,1239.0,FALSE,FALSE,1.8935903708300035,0.9786801792769102,0.48475,1.0,29.525,1247.5,11:30:00,0.4792,1,31.35,1256.0,Dryas,F,PF,0.186,40,22,0.6966666666666667,0.9661538461538461
HL85,5,2022-09-12,FALSE,7.5,26100,11:32:00,0.4806,2,26.68,1080,11:52:00,0.4944,1,29.95,843.0,FALSE,FALSE,1.664246404254205,1.228795018835169,0.48750000000000004,1.5,28.314999999999998,961.5,11:52:00,0.4944,1,29.95,843.0,Hecale,F,PF,0.168,40,47,0.6655555555555556,0.6484615384615384
HL87,5,2022-09-12,TRUE,7.5,26100,11:37:00,0.484,1,10.62,1300,11:55:00,0.4965,1,5.18,128.0,FALSE,FALSE,1.664246404254205,1.228795018835169,0.49024999999999996,1.0,7.8999999999999995,714.0,11:37:00,0.484,1,10.62,1300.0,Hecale,M,PF,0.13,36,64,0.236,1.0
HL89,5,2022-09-12,FALSE,7.5,26100,11:40:00,0.4861,1,1.65,108,11:58:00,0.4986,1,10.69,202.0,FALSE,FALSE,1.664246404254205,1.228795018835169,0.49234999999999995,1.0,6.17,155.0,11:58:00,0.4986,1,10.69,202.0,Hecale,M,PF,0.161,35,37,0.23755555555555555,0.15538461538461537
HL86,5,2022-09-12,FALSE,7.5,26100,11:42:00,0.4875,1,17.45,1177,12:01:00,0.5007,1,21.32,719.0,FALSE,FALSE,1.664246404254205,1.228795018835169,0.4941,1.0,19.384999999999998,948.0,12:01:00,0.5007,1,21.32,719.0,Hecale,M,PF,0.228,45,83,0.4737777777777778,0.553076923076923
DL57,1,2022-09-12,TRUE,7.5,26100,11:45:00,0.4896,1,1.71,70,12:04:00,0.5028,1,35.83,204.0,FALSE,FALSE,1.664246404254205,1.228795018835169,0.4962,1.0,18.77,137.0,12:04:00,0.5028,1,35.83,204.0,Dryas,F,PD,0.102,33,24,0.7962222222222222,0.15692307692307692
DL56,1,2022-09-12,TRUE,7.5,26100,11:48:00,0.4917,1,40.87,445,12:06:00,0.5042,1,18.08,176.0,FALSE,FALSE,1.664246404254205,1.228795018835169,0.49795,1.0,29.474999999999998,310.5,11:48:00,0.4917,1,40.87,445.0,Dryas,M,PD,0.156,40,24,0.9082222222222222,0.3423076923076923
HL91,5,2022-09-14,TRUE,6.8,20300,10:48:00,0.45,1,1.1,75,11:00:00,0.4583,2,13.26,0.0,FALSE,FALSE,1.030820210854381,0.6451937265325647,0.45415,1.5,7.18,37.5,11:00:00,0.4583,2,13.26,0.0,Hecale,M,PD,0.227,45,69,0.2946666666666667,0.0
HL93,5,2022-09-14,FALSE,6.8,20300,10:51:00,0.4521,1,14.92,1300,11:04:00,0.4611,1,11.84,1300.0,FALSE,FALSE,1.030820210854381,0.6451937265325647,0.4566,1.0,13.379999999999999,1300.0,10:51:00,0.4521,1,14.92,1300.0,Hecale,F,PD,0.215,42,59,0.33155555555555555,1.0
HL92,5,2022-09-14,TRUE,6.8,20300,10:54:00,0.4542,1,11.56,26,11:06:00,0.4625,1,0.91,39.0,FALSE,FALSE,1.030820210854381,0.6451937265325647,0.45835000000000004,1.0,6.235,32.5,10:54:00,0.4542,1,11.56,26.0,Hecale,M,PD,0.231,45,38,0.2568888888888889,0.02
DL58,1,2022-09-14,TRUE,6.8,20300,10:58:00,0.4569,1,1.59,36,11:09:00,0.4646,1,2.25,49.0,FALSE,FALSE,1.030820210854381,0.6451937265325647,0.46075,1.0,1.92,42.5,11:09:00,0.4646,1,2.25,49.0,Dryas,M,PF,0.177,41,27,0.05,0.03769230769230769
HL81,9,2022-09-16,FALSE,6.0,7670,11:19:00,0.4715,1,20.57,1198,11:30:00,0.4792,1,32.13,1153.0,FALSE,FALSE,-0.3485199309800638,-0.021779178956125616,0.47535,1.0,26.35,1175.5,11:30:00,0.4792,1,32.13,1153.0,Hecale,F,PD,0.208,42,75,0.7140000000000001,0.8869230769230769
HL79,9,2022-09-16,FALSE,6.0,7670,11:25:00,0.4757,2,22.55,997,11:51:00,0.4938,2,42.74,24.0,FALSE,FALSE,-0.3485199309800638,-0.021779178956125616,0.48475,2.0,32.645,510.5,11:51:00,0.4938,2,42.74,24.0,Hecale,F,PF,0.224,44,115,0.9497777777777778,0.018461538461538463
DL61,1,2022-09-19,TRUE,6.0,4240,11:02:00,0.4597,1,22.07,1265,11:31:00,0.4799,2,3.0,0.0,FALSE,FALSE,-0.7231150763872012,-0.021779178956125616,0.4698,1.5,12.535,632.5,11:02:00,0.4597,1,22.07,1265.0,Dryas,M,PD,0.19,41,42,0.49044444444444446,0.9730769230769231
DL60,1,2022-09-19,TRUE,6.0,4240,11:14:00,0.4681,1,12.98,926,11:25:00,0.4757,7,44.5,1270.0,FALSE,FALSE,-0.7231150763872012,-0.021779178956125616,0.4719,4.0,28.740000000000002,1098.0,11:25:00,0.4757,7,44.5,1270.0,Dryas,M,PF,0.202,43,27,0.9888888888888889,0.9769230769230769
DL49,3,2022-09-20,FALSE,6.0,15100,11:21:00,0.4729,1,1.58,64,11:30:00,0.4792,1,2.54,44.0,FALSE,TRUE,0.46292086504764196,-0.021779178956125616,0.47605,1.0,2.06,54.0,11:30:00,0.4792,1,2.54,44.0,Dryas,F,PF,0.246,44,22,0.05644444444444444,0.033846153846153845
DL63,1,2022-09-20,TRUE,6.0,15100,11:27:00,0.4771,2,22.07,0,11:34:00,0.4819,2,30.09,1250.0,FALSE,TRUE,0.46292086504764196,-0.021779178956125616,0.47950000000000004,2.0,26.08,625.0,11:34:00,0.4819,2,30.09,1250.0,Dryas,F,PD,0.139,37,27,0.6686666666666666,0.9615384615384616
DL46,3,2022-09-20,TRUE,6.0,15100,11:43:00,0.4882,1,6.17,156,11:57:00,0.4979,2,43.52,1300.0,FALSE,FALSE,0.46292086504764196,-0.021779178956125616,0.49305,1.5,24.845000000000002,728.0,11:57:00,0.4979,2,43.52,1300.0,Dryas,M,PF,0.169,40,22,0.9671111111111111,1.0
DL50,3,2022-09-20,FALSE,6.0,15100,11:46:00,0.4903,1,2.86,173,11:55:00,0.4965,3,44.0,682.0,FALSE,FALSE,0.46292086504764196,-0.021779178956125616,0.4934,2.0,23.43,427.5,11:55:00,0.4965,3,44.0,682.0,Dryas,M,PD,0.287,47,38,0.9777777777777777,0.5246153846153846
DL51,3,2022-09-20,TRUE,6.0,15100,11:48:00,0.4917,1,1.31,68,12:02:00,0.5014,2,3.89,895.0,FALSE,FALSE,0.46292086504764196,-0.021779178956125616,0.49655,1.5,2.6,481.5,12:02:00,0.5014,2,3.89,895.0,Dryas,M,PD,0.14,38,22,0.08644444444444445,0.6884615384615385
DL52,3,2022-09-20,TRUE,6.0,15100,11:52:00,0.4944,2,4.78,529,12:00:00,0.5,7,42.58,1300.0,FALSE,FALSE,0.46292086504764196,-0.021779178956125616,0.4972,4.5,23.68,914.5,12:00:00,0.5,7,42.58,1300.0,Dryas,M,PD,0.118,37,22,0.9462222222222222,1.0
DL70,1,2022-09-23,TRUE,7.0,9500,12:07:00,0.5049,1,1.63,0,12:21:00,0.5146,1,1.78,103.0,FALSE,FALSE,-0.14866304582115375,0.8119369529047374,0.5097499999999999,1.0,1.705,51.5,12:21:00,0.5146,1,1.78,103.0,Dryas,F,PF,0.151,37,16,0.03955555555555556,0.07923076923076923
DL65,1,2022-09-23,TRUE,7.0,9500,12:10:00,0.5069,1,13.44,29,12:23:00,0.516,1,3.95,286.0,FALSE,FALSE,-0.14866304582115375,0.8119369529047374,0.51145,1.0,8.695,157.5,12:10:00,0.5069,1,13.44,29.0,Dryas,F,PD,0.132,37,22,0.29866666666666664,0.022307692307692306
HL82,7,2022-09-23,FALSE,7.0,9500,12:13:00,0.509,1,6.37,46,12:24:00,0.5167,1,6.73,293.0,FALSE,FALSE,-0.14866304582115375,0.8119369529047374,0.51285,1.0,6.550000000000001,169.5,12:24:00,0.5167,1,6.73,293.0,Hecale,F,PF,0.221,43,52,0.14955555555555555,0.22538461538461538
DL54,3,2022-09-23,FALSE,7.0,9500,12:16:00,0.5111,1,1.99,58,12:27:00,0.5188,4,16.33,0.0,FALSE,FALSE,-0.14866304582115375,0.8119369529047374,0.51495,2.5,9.159999999999998,29.0,12:27:00,0.5188,4,16.33,0.0,Dryas,F,PF,0.186,40,22,0.36288888888888887,0.0
DL68,1,2022-09-23,TRUE,7.0,2120,12:39:00,0.5271,1,2.4,203,12:52:00,0.5361,1,10.42,45.0,FALSE,FALSE,-0.9546432712161024,0.8119369529047374,0.5316000000000001,1.0,6.41,124.0,12:52:00,0.5361,1,10.42,45.0,Dryas,M,PF,0.186,42,21,0.23155555555555554,0.03461538461538462
DL66,1,2022-09-23,TRUE,7.0,2120,12:43:00,0.5299,1,4.53,40,13:02:00,0.5431,2,21.26,1262.0,FALSE,FALSE,-0.9546432712161024,0.8119369529047374,0.5365,1.5,12.895000000000001,651.0,13:02:00,0.5431,2,21.26,1262.0,Dryas,M,PD,0.164,46,21,0.4724444444444445,0.9707692307692307
DL67,1,2022-09-23,TRUE,7.0,2120,12:46:00,0.5319,1,11.42,1102,13:05:00,0.5451,1,16.69,1150.0,FALSE,FALSE,-0.9546432712161024,0.8119369529047374,0.5385,1.0,14.055,1126.0,13:05:00,0.5451,1,16.69,1150.0,Dryas,M,PD,0.2,42,7,0.37088888888888893,0.8846153846153846
DL69,1,2022-09-23,TRUE,7.0,2120,12:49:00,0.534,1,19.24,260,13:08:00,0.5472,3,23.56,987.0,FALSE,FALSE,-0.9546432712161024,0.8119369529047374,0.5406,2.0,21.4,623.5,13:08:00,0.5472,3,23.56,987.0,Dryas,M,PF,0.16,39,21,0.5235555555555556,0.7592307692307693
HL83,7,2022-09-23,FALSE,7.0,2120,12:53:00,0.5368,1,2.37,264,13:10:00,0.5486,2,5.81,628.0,FALSE,FALSE,-0.9546432712161024,0.8119369529047374,0.5427,1.5,4.09,446.0,13:10:00,0.5486,2,5.81,628.0,Hecale,M,PF,0.22,43,56,0.1291111111111111,0.48307692307692307
DL64,1,2022-09-23,TRUE,7.0,2120,12:56:00,0.5389,0,45.0,1232,13:12:00,0.55,1,33.51,524.0,FALSE,FALSE,-0.9546432712161024,0.8119369529047374,0.5444500000000001,0.5,39.254999999999995,878.0,12:56:00,0.5389,0,45.0,1232.0,Dryas,M,PF,0.159,40,20,1.0,0.9476923076923077
HL95,1,2022-09-26,TRUE,5.0,4810,11:17:00,0.4701,1,12.15,607,11:23:00,0.4743,1,33.77,1255.0,FALSE,TRUE,-0.6608645711737702,-0.8554953108169887,0.4722,1.0,22.96,931.0,11:23:00,0.4743,1,33.77,1255.0,Hecale,F,PF,0.113,34,22,0.7504444444444445,0.9653846153846154
DL57,3,2022-09-26,FALSE,5.0,4810,11:20:00,0.4722,1,1.85,0,11:26:00,0.4764,1,2.25,66.0,FALSE,TRUE,-0.6608645711737702,-0.8554953108169887,0.4743,1.0,2.05,33.0,11:26:00,0.4764,1,2.25,66.0,Dryas,F,PD,0.102,33,24,0.05,0.05076923076923077
DL78,1,2022-09-26,FALSE,5.0,9580,11:33:00,0.4813,1,14.47,1212,11:53:00,0.4951,1,14.47,1160.0,FALSE,TRUE,-0.1399261328087424,-0.8554953108169887,0.48819999999999997,1.0,14.47,1186.0,11:33:00,0.4813,1,14.47,1212.0,Dryas,M,PD,0.206,43,20,0.3215555555555556,0.9323076923076923
DL72,1,2022-09-26,FALSE,5.0,9580,11:38:00,0.4847,1,1.62,36,11:56:00,0.4972,0,45.0,53.0,FALSE,TRUE,-0.1399261328087424,-0.8554953108169887,0.49095,0.5,23.31,44.5,11:56:00,0.4972,0,45.0,53.0,Dryas,M,PF,0.172,40,41,1.0,0.040769230769230766
HL87,7,2022-09-26,TRUE,5.0,9580,11:40:00,0.4861,1,14.88,1300,11:58:00,0.4986,1,24.77,125.0,FALSE,TRUE,-0.1399261328087424,-0.8554953108169887,0.49234999999999995,1.0,19.825,712.5,11:58:00,0.4986,1,24.77,125.0,Hecale,M,PF,0.13,36,64,0.5504444444444444,0.09615384615384616
HL96,1,2022-09-26,TRUE,5.0,9580,11:43:00,0.4882,1,10.12,410,12:00:00,0.5,1,1.22,38.0,FALSE,TRUE,-0.1399261328087424,-0.8554953108169887,0.4941,1.0,5.67,224.0,11:43:00,0.4882,1,10.12,410.0,Hecale,M,PF,0.156,38,48,0.22488888888888886,0.3153846153846154
DL56,3,2022-09-26,FALSE,5.0,9580,11:46:00,0.4903,1,3.73,0,12:03:00,0.5021,1,1.25,24.0,FALSE,TRUE,-0.1399261328087424,-0.8554953108169887,0.4962,1.0,2.49,12.0,11:46:00,0.4903,1,3.73,0.0,Dryas,M,PD,0.156,40,24,0.08288888888888889,0.0
HL86,7,2022-09-26,FALSE,5.0,9580,11:48:00,0.4917,1,1.59,127,12:05:00,0.5035,1,41.14,1046.0,FALSE,TRUE,-0.1399261328087424,-0.8554953108169887,0.4976,1.0,21.365000000000002,586.5,12:05:00,0.5035,1,41.14,1046.0,Hecale,M,PF,0.228,45,83,0.9142222222222223,0.8046153846153846
HL97,1,2022-09-26,TRUE,5.0,9580,11:51:00,0.4938,1,1.91,107,12:07:00,0.5049,1,4.59,196.0,FALSE,TRUE,-0.1399261328087424,-0.8554953108169887,0.49935,1.0,3.25,151.5,12:07:00,0.5049,1,4.59,196.0,Hecale,M,PF,0.146,39,51,0.102,0.15076923076923077
DL73,1,2022-09-28,TRUE,4.5,9000,10:32:00,0.4389,1,9.2,282,10:39:00,0.4438,1,12.19,1250.0,FALSE,TRUE,-0.2032687521487248,-1.2723533767474202,0.44135,1.0,10.695,766.0,10:39:00,0.4438,1,12.19,1250.0,Dryas,F,PF,0.136,37,37,0.2708888888888889,0.9615384615384616
HL93,7,2022-09-28,FALSE,4.5,9000,10:36:00,0.4417,1,1.41,30,10:44:00,0.4472,1,8.91,602.0,FALSE,TRUE,-0.2032687521487248,-1.2723533767474202,0.44445,1.0,5.16,316.0,10:44:00,0.4472,1,8.91,602.0,Hecale,F,PD,0.215,42,59,0.198,0.46307692307692305
HL91,7,2022-09-28,FALSE,4.5,22300,10:57:00,0.4563,1,1.51,56,11:14:00,0.4681,1,1.8,28.0,FALSE,TRUE,1.249243036164665,-1.2723533767474202,0.4622,1.0,1.655,42.0,11:14:00,0.4681,1,1.8,28.0,Hecale,M,PD,0.227,45,69,0.04,0.021538461538461538
DL76,1,2022-09-28,FALSE,4.5,22300,11:00:00,0.4583,2,16.42,1238,11:17:00,0.4701,1,13.71,1219.0,FALSE,TRUE,1.249243036164665,-1.2723533767474202,0.4642,1.5,15.065000000000001,1228.5,11:00:00,0.4583,2,16.42,1238.0,Dryas,M,PD,0.101,35,17,0.36488888888888893,0.9523076923076923
DL75,1,2022-09-28,TRUE,4.5,22300,11:04:00,0.4611,1,19.91,1170,11:21:00,0.4729,2,18.89,606.0,FALSE,TRUE,1.249243036164665,-1.2723533767474202,0.46699999999999997,1.5,19.4,888.0,11:04:00,0.4611,1,19.91,1170.0,Dryas,M,PD,0.123,36,35,0.4424444444444445,0.9
DL58,3,2022-09-28,FALSE,4.5,22300,11:08:00,0.4639,1,1.26,41,11:25:00,0.4757,1,1.64,47.0,FALSE,TRUE,1.249243036164665,-1.2723533767474202,0.4698,1.0,1.45,44.0,11:25:00,0.4757,1,1.64,47.0,Dryas,M,PF,0.177,41,27,0.03644444444444444,0.036153846153846154
DL74,1,2022-09-28,TRUE,4.5,22300,11:11:00,0.466,3,14.79,42,11:28:00,0.4778,7,25.85,1220.0,FALSE,TRUE,1.249243036164665,-1.2723533767474202,0.4719,5.0,20.32,631.0,11:28:00,0.4778,7,25.85,1220.0,Dryas,M,PF,0.095,30,10,0.5744444444444444,0.9384615384615385
HL79,11,2022-09-30,FALSE,6.0,16000,10:34:00,0.4403,1,17.3,1270,10:41:00,0.4451,1,3.05,232.0,FALSE,FALSE,0.5612111364372698,-0.021779178956125616,0.4427,1.0,10.175,751.0,10:34:00,0.4403,1,17.3,1270.0,Hecale,F,PF,0.224,44,115,0.3844444444444445,0.9769230769230769
DL79,1,2022-09-30,TRUE,6.0,16000,10:37:00,0.4424,3,33.64,1023,10:45:00,0.4479,4,20.92,378.0,FALSE,FALSE,0.5612111364372698,-0.021779178956125616,0.44515000000000005,3.5,27.28,700.5,10:37:00,0.4424,3,33.64,1023.0,Dryas,F,PD,0.18,40,15,0.7475555555555555,0.786923076923077
DL77,1,2022-09-30,TRUE,6.0,15800,10:59:00,0.4576,1,2.23,42,11:21:00,0.4729,1,3.75,183.0,FALSE,FALSE,0.5393688539062415,-0.021779178956125616,0.46525,1.0,2.99,112.5,11:21:00,0.4729,1,3.75,183.0,Dryas,M,PF,0.198,44,8,0.08333333333333333,0.14076923076923076
DL84,1,2022-09-30,TRUE,6.0,15800,11:05:00,0.4618,1,4.38,365,11:24:00,0.475,1,3.83,358.0,FALSE,FALSE,0.5393688539062415,-0.021779178956125616,0.4684,1.0,4.105,361.5,11:05:00,0.4618,1,4.38,365.0,Dryas,M,PF,0.14,39,42,0.09733333333333333,0.28076923076923077
DL80,1,2022-09-30,TRUE,6.0,15800,11:08:00,0.4639,1,7.77,443,11:27:00,0.4771,1,1.18,57.0,FALSE,FALSE,0.5393688539062415,-0.021779178956125616,0.47050000000000003,1.0,4.475,250.0,11:08:00,0.4639,1,7.77,443.0,Dryas,M,PF,0.195,42,34,0.17266666666666666,0.34076923076923077
DL81,1,2022-09-30,FALSE,6.0,15800,11:11:00,0.466,2,8.17,144,11:30:00,0.4792,0,45.0,36.0,FALSE,FALSE,0.5393688539062415,-0.021779178956125616,0.4726,1.0,26.585,90.0,11:30:00,0.4792,0,45.0,36.0,Dryas,M,PD,0.125,38,16,1.0,0.027692307692307693
DL85,1,2022-09-30,TRUE,6.0,15800,11:14:00,0.4681,1,1.07,52,11:34:00,0.4819,1,8.55,54.0,FALSE,FALSE,0.5393688539062415,-0.021779178956125616,0.475,1.0,4.8100000000000005,53.0,11:34:00,0.4819,1,8.55,54.0,Dryas,M,PD,0.165,40,33,0.19,0.04153846153846154
DL86,1,2022-09-30,TRUE,6.0,15800,11:18:00,0.4708,1,5.94,453,11:36:00,0.4833,2,44.4,1252.0,FALSE,FALSE,0.5393688539062415,-0.021779178956125616,0.47705,1.5,25.169999999999998,852.5,11:36:00,0.4833,2,44.4,1252.0,Dryas,M,PD,0.196,42,16,0.9866666666666666,0.963076923076923
DL88,1,2022-10-03,TRUE,7.0,15500,10:05:00,0.4201,1,8.21,123,10:20:00,0.4306,1,40.14,1286.0,FALSE,TRUE,0.5066054301096988,0.8119369529047374,0.42535,1.0,24.175,704.5,10:20:00,0.4306,1,40.14,1286.0,Dryas,M,PD,0.183,42,11,0.892,0.9892307692307692
HL99,1,2022-10-03,TRUE,7.0,15500,10:10:00,0.4236,1,1.86,180,10:23:00,0.4326,1,1.22,21.0,FALSE,TRUE,0.5066054301096988,0.8119369529047374,0.4281,1.0,1.54,100.5,10:10:00,0.4236,1,1.86,180.0,Hecale,M,PF,0.131,38,44,0.04133333333333333,0.13846153846153847
DL61,3,2022-10-03,TRUE,7.0,15500,10:12:00,0.425,1,3.59,495,10:25:00,0.434,1,3.82,259.0,FALSE,TRUE,0.5066054301096988,0.8119369529047374,0.4295,1.0,3.705,377.0,10:25:00,0.434,1,3.82,259.0,Dryas,M,PD,0.19,41,42,0.08488888888888889,0.19923076923076924
DL60,3,2022-10-03,FALSE,7.0,15500,10:16:00,0.4278,2,6.06,25,10:27:00,0.4354,1,2.59,170.0,FALSE,TRUE,0.5066054301096988,0.8119369529047374,0.4316,1.5,4.324999999999999,97.5,10:16:00,0.4278,2,6.06,25.0,Dryas,M,PF,0.202,43,27,0.13466666666666666,0.019230769230769232
DL89,1,2022-10-05,TRUE,9.0,6360,10:22:00,0.4319,1,5.58,398,10:32:00,0.4389,2,10.41,800.0,FALSE,FALSE,-0.49158688155829994,2.4793692166264636,0.4354,1.5,7.995,599.0,10:32:00,0.4389,2,10.41,800.0,Dryas,F,PF,0.141,39,32,0.23133333333333334,0.6153846153846154
DL92,1,2022-10-05,TRUE,9.0,6360,10:26:00,0.4347,3,25.85,49,10:35:00,0.441,1,2.86,134.0,FALSE,FALSE,-0.49158688155829994,2.4793692166264636,0.43784999999999996,2.0,14.355,91.5,10:26:00,0.4347,3,25.85,49.0,Dryas,F,PD,0.299,44,11,0.5744444444444444,0.03769230769230769
DL63,3,2022-10-05,TRUE,9.0,6360,10:30:00,0.4375,2,23.58,125,10:38:00,0.4431,1,1.51,47.0,FALSE,FALSE,-0.49158688155829994,2.4793692166264636,0.4403,1.5,12.545,86.0,10:30:00,0.4375,2,23.58,125.0,Dryas,F,PD,0.139,37,27,0.5239999999999999,0.09615384615384616
DL90,1,2022-10-05,TRUE,9.0,7710,10:55:00,0.4549,1,1.98,30,11:08:00,0.4639,2,39.61,489.0,FALSE,FALSE,-0.3441514744738581,2.4793692166264636,0.45940000000000003,1.5,20.794999999999998,259.5,11:08:00,0.4639,2,39.61,489.0,Dryas,M,PF,0.135,40,32,0.8802222222222222,0.37615384615384617
DL69,3,2022-10-05,FALSE,9.0,7710,10:58:00,0.4569,1,3.11,65,11:12:00,0.4667,2,26.46,1263.0,FALSE,FALSE,-0.3441514744738581,2.4793692166264636,0.4618,1.5,14.785,664.0,11:12:00,0.4667,2,26.46,1263.0,Dryas,M,PF,0.16,39,21,0.588,0.9715384615384616
